Job ID,Title,Company,Date Posted,Company Industry,Job Role,Degree,Job City,Max Age,Monthly Salary Max Range
4156827,„‰”ﬁ „‘«—Ì⁄  ⁄ﬁ«—Ì…,Al-Shemal,3/1/2020,Business Support Services,Engineering,Certification / diploma,Riyadh,0,0
4155224,Sr. Radar Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155220,Air Worthiness Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155219,Wireless Communications Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155218,Quantity Surveyor,Al Khinji Recruitment,2/27/2020,Recruitment & Employee Placement Agency,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4155217,Airborne Radar Specialist,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155216,AWACS Radar System Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Ras Al Khair,0,0
4155215,TPS-78 Radar Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Ras Al Khair,0,0
4155214,Communications Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Ras Al Khair,0,0
4155210,Radar Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155211,Aviation Supply Advisor,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155208,Secure Communications Encryption Expert,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155206,Senior Urban Planner Lead,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155204,Principal Scheduler (Salary),Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155199,Recyclable Waste Specialist,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155170,Senior Supervisor - CAD Draft Designer/BIM Manager,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155167,Project Manager / Project Engineer ‚Äì (PMT),Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155166,Port Engineering Manager,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155162,Senior Member Technical Staff Electrical - Design Unit,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155159,Resident Construction Engineer  Civil,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155158,Resident Construction Engineer - Electrical ‚Äì Buildings,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4155157,Heavy Industrial Project Manager,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154930,Electrical Engineer - Telecoms,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154903,Principal Electrical Engineer - Telecoms,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154900,Engineering Department Manager,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Jizan,0,0
4154897,Principal Supervising Engineer - Mechanical,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154892,Principal Project Engineer - Electrical,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154880,Contracts and Procurement Manager,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154885,Project Manager - Sea Water Cooling,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Jizan,0,0
4154882,Engineering Internship 2020,Bupa Arabia,2/27/2020,Insurance & TPA,Engineering,0,0,0,0
4154881,Project Management Department Manager,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Jizan,0,0
4154874,Maintenance Manager,Ash-Sharafiya,2/27/2020,Medical Clinic; Medical Hospital,Engineering,Bachelor's degree / higher diploma,0,0,0
4154877,Senior Industrial Master Planner,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154871,Senior Member Technical Staff - Civil,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,0,Yanbu,0,0
4154842,Quantity Surveyor - Jazan,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Jizan,0,0
4154816,Deputy Chief Operating Officer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Jizan,0,0
4154790,Senior Urban Designer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Jizan,0,0
4154771,Commercial Director,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154755,Inspector Infrastructure,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154728,Planning Engineer,Parsons - United Arab Emirates,2/27/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154725,Senior Marine Engineer,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154724,Scheduler,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154721,Project Manager,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154720,Design Manager,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154719,BIM Coordinator,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154717,QAQC Director,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154716,Knowledge Transfer Director,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154698,Senior Planning Manager,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154694,Senior Commercial Manager,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154662,Deputy PD Commercial & Controls,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154660,Interface and Stakeholder Manager,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154657,Contracts Manager,Parsons - United Arab Emirates,2/27/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4154099,„”«⁄œ „œÌ— „‘«—Ì⁄ ,0,2/26/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,0,45,0
4153571,Electro-mechanical Engineer,Jazeera Paints Co,2/25/2020,Manufacturing,Engineering,0,Khamis Mushait,0,0
4152788,Planning Engineer,MOBCO Group,2/24/2020,Construction & Building,Engineering,0,Riyadh,0,0
4152738,Estimation Engineer (Mechanical),MOBCO Group,2/24/2020,Construction & Building,Engineering,0,Riyadh,0,0
4152734,Estimation Engineer (Electrical),MOBCO Group,2/24/2020,Construction & Building,Engineering,0,Riyadh,0,0
4152731,Procurement Engineer,Arail Construction & Industrial Co. Ltd.,2/24/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4152719,Manager Construction,Kinan International Real Estate Development Co.,2/24/2020,Real Estate,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4152664,Site Engineer (Architecture),MOBCO Group,2/24/2020,Construction & Building,Engineering,0,Riyadh,0,0
4152180,Electrical Engineer,Future Careers Middle East Freezone LLC,2/23/2020,Construction & Building; Electrical Engineering,Engineering,Bachelor's degree / higher diploma,Khobar,32,0
4152292,Network Engineer,«·„‰«“· «·⁄—»Ì…,2/23/2020,Graphic Design,Engineering,0,Riyadh,0,0
4152136,Lifting Engineer,I-Talent,2/23/2020,General Engineering Consultancy; Industrial Engineering & Automation; Mechanical Engineering,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4094137, Engineering Director,Almadinah Region Development Authority,2/20/2020,Non-profit Organization,Engineering,Bachelor's degree / higher diploma,Medina,0,0
4151150,General Manager Construction,Progressive GE,2/19/2020,Accounting,Engineering,0,NaN,0,0
4151010,Technical Specification Manager - Lebanon OR KSA,Amaken sarl,2/19/2020,Manufacturing,Engineering,0,0,0,0
4151001,MEP Planning Engineer,Al Noor Al Rakhi Contracting Company,2/19/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,0,0,0
4150940,Well Test Supervisor,Progressive GE,2/19/2020,Oil & Gas,Engineering,0,NaN,0,0
4150925,Future Talent Program 2020 - Saudi,Tetra Pak ,2/19/2020,General Engineering Consultancy,Engineering,Bachelor's degree / higher diploma,NaN,0,0
4150877,Industrial Hygienist,0,2/18/2020,Safety & Environment,Engineering,Bachelor's degree / higher diploma,Jubail,0,0
4150545,bms engineer,SDT international,2/17/2020,Other Business Support Services,Engineering,Master's degree,Riyadh,0,0
4150497,Process Lead Engineer,JGC Gulf International Co. Ltd.,2/17/2020,Oil & Gas,Engineering,Bachelor's degree / higher diploma,Khobar,0,0
4150359,Maintenance Manager,0,2/17/2020,Other Business Support Services,Engineering,Bachelor's degree / higher diploma,NaN,0,0
4150344,Workshop Manager,M. M. Al Harbi & Partner Co. Ltd  ,2/17/2020,Civil Engineering,Engineering,Bachelor's degree / higher diploma,Dammam,0,0
4150243,Electrical Engineer,Nesma Water & Energy,2/16/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Tabouk,0,0
4150241,T102 - Mechanical Engineer,Nesma Water & Energy,2/16/2020,Construction & Building,Engineering,Bachelor's degree / higher diploma,Tabouk,0,0
3968408,Area Manager - Utilities Complex,0Aramco Sinopec Refining - YASREF,12/30/2019,Oil & Gas,Engineering,Bachelor's degree / higher diploma,Yanbu,0,0
3970490,Area Manager - Diesel Complex,0Aramco Sinopec Refining - YASREF,12/30/2019,Oil & Gas,Engineering,Bachelor's degree / higher diploma,Yanbu,0,0
4005333,Flight Control and Simulation Engineer (ŸÖŸáŸÜÿØÿ≥ ŸÜÿ∏ŸÖ ÿßŸÑÿ™ÿ≠ŸÉŸÖ),PSDSARC,7/28/2019,Aerospace,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
4005332,Embedded Systems Engineer,PSDSARC,7/28/2019,Aerospace,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
3991007,Automation Engineer,PSDSARC,7/22/2019,Aerospace,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
3991013,Embedded Control Systems Engineer,PSDSARC,7/22/2019,Aerospace,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
3709729,„Â‰œ” ⁄„·Ì« ,0,3/26/2020,Human Resources Outsourcing,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
55077695,Total Healthcare Solutions Projects Specialist,Merge,4/16/2020,Other Business Support Services,Engineering,0,0,0,0
55077737,Biomedical Engineer ( Mechanical ventilators ),Merge,4/16/2020,Other Business Support Services,Engineering,0,Riyadh,0,0
55080915,Cost Control Leader Marjan Project,Tecnicas Reunidas S A,4/16/2020,Oil & Gas,Engineering,0,NaN,0,0
55082962,H&B Trans Leader (3PL) KSA,Afaq Q Tech General Trading,4/16/2020,Other Business Support Services,Engineering,0,Riyadh,0,0
55083313,Drilling Engineer,Techbridge Market,4/16/2020,Oil & Gas,Engineering,0,NaN,0,0
55066229,Senior Structural Engineer,Merge,4/15/2020,Other Business Support Services,Engineering,0,Riyadh,0,0
55071831,Petroleum Engineer - (Production Planning Specialist - Upstream Development Strategy),Saudi Aramco Shell Refining - SASREF,4/15/2020,Other Business Support Services,Engineering,0,NaN,0,0
55071914,Reservoir Simulation Engineer,Saudi Aramco Shell Refining - SASREF,4/15/2020,Other Business Support Services,Engineering,0,NaN,0,0
55072077,Industrial Engineer - Misk Academy Virtual Career Fair 2020,johnsoncontrols,4/15/2020,Other Business Support Services,Engineering,0,0,0,0
55072260,Electrical Engineer - Misk Academy Virtual Career Fair 2020,johnsoncontrols,4/15/2020,Other Business Support Services,Engineering,0,0,0,0
55072276,Geological Modeler,Saudi Aramco Shell Refining - SASREF,4/15/2020,Other Business Support Services,Engineering,0,NaN,0,0
55072277,Petroleum Engineer (Reserves Specialist - Upstream Development Strategy),Saudi Aramco Shell Refining - SASREF,4/15/2020,Other Business Support Services,Engineering,0,NaN,0,0
55072468,Structure Designer - Intermediate,MPH Consulting Services,4/15/2020,General Engineering Consultancy,Engineering,0,NaN,0,0
55073035,Structure Designer - Intermediate,Mph Consulting Services Dmcc,4/15/2020,Oil & Gas,Engineering,0,Riyadh,0,0
55052990,Facilities Management & Buildings Manager,SNC Lavalin,4/14/2020,Other Business Support Services,Engineering,0,Riyadh,0,0
55057909,Bit9 - Carbon Black-Lead,Wipro,4/14/2020,IT Services,Engineering,0,Jubail,0,0
55060567,Services/Projects Administrator (Saudi National),Emerson Electric,4/14/2020,General Engineering Consultancy,Engineering,0,Khobar,0,0
55016390,Sr Electrical Engineer II,Raytheon ,4/10/2020,Other Business Support Services,Engineering,0,0,0,0
55016471,Principal Database Admin,Raytheon ,4/10/2020,Other Business Support Services,Engineering,0,0,0,0
55022478,Embedded Systems Software Engineer,PSDSARC,4/10/2020,--,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
54991811,Power Systems Protection Engineer,Saudi Aramco Shell Refining - SASREF,4/8/2020,Other Business Support Services,Engineering,0,NaN,0,0
54972960,Energy Leader (KSA),Nokia,4/7/2020,Other Business Support Services,Engineering,0,Riyadh,0,0
54972966,Energy Leader (KSA),Nokia,4/7/2020,Other Business Support Services,Engineering,0,Khobar,0,0
54973136,Government Leader (KSA),Nokia,4/7/2020,Other Business Support Services,Engineering,0,Riyadh,0,0
54965592,Project Manager,M.S. Al-Suwaidi Contracting Establishment (MSAS),4/6/2020,Oil & Gas,Engineering,Bachelor's degree / higher diploma,Rabigh,0,0
54921287,SAP FI - Contract Accounting-Lead,Wipro,4/3/2020,IT Services,Engineering,0,Riyadh,0,0
54908479,Estimating Engineer (ACCE/K-Base),SNC Lavalin,4/2/2020,Other Business Support Services,Engineering,0,Khobar,0,0
54856948,Marine Port Engineer,Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54858802,Senior DB2 Database Administrator,Giza Systems,3/29/2020,Higher Education,Engineering,Bachelor's degree / higher diploma,Riyadh,0,0
54866582,Sustainability Research Analyst,Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54881251,Manufacturing Planning Engineer - Refinery,Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54881260,Petroleum Engineer (Flow Assurance Specialist),Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54881273,Electrical Engineer (Distribution Systems),Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54881275,Instrumentation Engineer - Refinery,Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54881276,Electrical Project Engineer,Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54881938,Electrical Engineer,Aramco Services Company,3/29/2020,Oil & Gas,Engineering,0,NaN,0,0
54842291,Automation and Digitalization Research Director,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54842327,Marine Facilities Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54842660,Senior structural Engineer,Mph Consulting Services Dmcc,3/28/2020,Oil & Gas,Engineering,0,Riyadh,0,0
54842692,Intermediate Structural Engineer,Mph Consulting Services Dmcc,3/28/2020,Oil & Gas,Engineering,0,Riyadh,0,0
54842714,Senior Electrical Engineer,Mph Consulting Services Dmcc,3/28/2020,Oil & Gas,Engineering,0,Riyadh,0,0
54857008,Protection Engineer/ hydrogeologist - groundwater,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54866588,Energy Economics Specialist - Electric,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54879847,Civil Project Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54879892,Reservoir Simulation Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54880111,Industrial Project Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54880343,Petroleum Surveyor,Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
54880946,Petroleum Engineer - Unconventional Simulation Engineer (Ultra Tight/Tight Sand and Channel Reservoir),Aramco Services Company,3/28/2020,Oil & Gas,Engineering,0,NaN,0,0
